product_name,category,gender,details,description,MSRP
Ford Transit Wagon 2016,Passenger Van,Men,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Large","Men Passenger Van Ford Transit Wagon 2016 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Large",39735
Ford Transit Wagon 2016,Passenger Van,Women,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Midsize","Women Passenger Van Ford Transit Wagon 2016 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Midsize",36975
Ford Transit Wagon 2016,Passenger Van,Women,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford Transit Wagon 2016 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",34470
Ford Transit Wagon 2016,Passenger Van,Men,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Large","Men Passenger Van Ford Transit Wagon 2016 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Large",41030
Ford Transit Wagon 2016,Passenger Van,Women,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford Transit Wagon 2016 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",34620
Ford Transit Wagon 2016,Passenger Van,Women,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Midsize","Women Passenger Van Ford Transit Wagon 2016 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Midsize",38270
Ford Transit Wagon 2016,Passenger Van,Women,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford Transit Wagon 2016 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",33325
Ford Transit Wagon 2016,Passenger Van,Men,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Large","Men Passenger Van Ford Transit Wagon 2016 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Large",38285
Ford Transit Wagon 2016,Passenger Van,Women,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford Transit Wagon 2016 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",33175
Ford Transit Wagon 2016,Passenger Van,Men,"premium unleaded (recommended), 310.0 HP, AUTOMATIC, rear wheel drive, Diesel, Large","Men Passenger Van Ford Transit Wagon 2016 premium unleaded (recommended), 310.0 HP, AUTOMATIC, rear wheel drive, Diesel, Large",43995
Ford Transit Wagon 2016,Passenger Van,Men,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large","Men Passenger Van Ford Transit Wagon 2016 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large",35930
Ford Transit Wagon 2016,Passenger Van,Women,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Midsize","Women Passenger Van Ford Transit Wagon 2016 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Midsize",38120
Ford Transit Wagon 2016,Passenger Van,Men,"premium unleaded (recommended), 310.0 HP, AUTOMATIC, rear wheel drive, Diesel, Large","Men Passenger Van Ford Transit Wagon 2016 premium unleaded (recommended), 310.0 HP, AUTOMATIC, rear wheel drive, Diesel, Large",42700
Ford Transit Wagon 2017,Passenger Van,Women,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford Transit Wagon 2017 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",34515
Ford Transit Wagon 2017,Passenger Van,Women,"regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, Diesel, Midsize","Women Passenger Van Ford Transit Wagon 2017 regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, Diesel, Midsize",38015
Ford Transit Wagon 2017,Passenger Van,Women,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford Transit Wagon 2017 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",34365
Ford Transit Wagon 2017,Passenger Van,Women,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford Transit Wagon 2017 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",35810
Ford Transit Wagon 2017,Passenger Van,Women,"regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, Diesel, Midsize","Women Passenger Van Ford Transit Wagon 2017 regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, Diesel, Midsize",39310
Ford Transit Wagon 2017,Passenger Van,Men,"regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, Diesel, Large","Men Passenger Van Ford Transit Wagon 2017 regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, Diesel, Large",40770
Ford Transit Wagon 2017,Passenger Van,Men,"regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, Diesel, Large","Men Passenger Van Ford Transit Wagon 2017 regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, Diesel, Large",42075
Ford Transit Wagon 2017,Passenger Van,Men,"regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, Diesel, Large","Men Passenger Van Ford Transit Wagon 2017 regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, Diesel, Large",43370
Ford Transit Wagon 2017,Passenger Van,Men,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large","Men Passenger Van Ford Transit Wagon 2017 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large",37120
Ford Transit Wagon 2017,Passenger Van,Men,"regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, Diesel, Large","Men Passenger Van Ford Transit Wagon 2017 regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, Diesel, Large",39475
Ford Transit Wagon 2017,Passenger Van,Women,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford Transit Wagon 2017 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",35660
Ford Transit Wagon 2017,Passenger Van,Men,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large","Men Passenger Van Ford Transit Wagon 2017 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large",35825
Ford Transit Wagon 2017,Passenger Van,Men,"regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, Diesel, Large","Men Passenger Van Ford Transit Wagon 2017 regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, Diesel, Large",42220
Ford Transit Wagon 2017,Passenger Van,Women,"regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, Diesel, Midsize","Women Passenger Van Ford Transit Wagon 2017 regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, Diesel, Midsize",39460
Ford Transit Wagon 2017,Passenger Van,Women,"regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, Diesel, Midsize","Women Passenger Van Ford Transit Wagon 2017 regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, Diesel, Midsize",38165
Ford Transit Wagon 2017,Passenger Van,Men,"regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, Diesel, Large","Men Passenger Van Ford Transit Wagon 2017 regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, Diesel, Large",40925
Chevrolet Traverse 2015,4dr SUV,Women,"regular unleaded, 288.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2015 regular unleaded, 288.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize",43935
Chevrolet Traverse 2015,4dr SUV,Women,"regular unleaded, 281.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2015 regular unleaded, 281.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize",30995
Chevrolet Traverse 2015,4dr SUV,Women,"regular unleaded, 281.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2015 regular unleaded, 281.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize",38295
Chevrolet Traverse 2015,4dr SUV,Women,"regular unleaded, 281.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2015 regular unleaded, 281.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize",32995
Chevrolet Traverse 2015,4dr SUV,Women,"regular unleaded, 281.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2015 regular unleaded, 281.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize",33795
Chevrolet Traverse 2015,4dr SUV,Women,"regular unleaded, 281.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2015 regular unleaded, 281.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize",35795
Chevrolet Traverse 2015,4dr SUV,Women,"regular unleaded, 281.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2015 regular unleaded, 281.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize",36295
Chevrolet Traverse 2015,4dr SUV,Women,"regular unleaded, 288.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2015 regular unleaded, 288.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize",41935
Chevrolet Traverse 2016,4dr SUV,Women,"regular unleaded, 288.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2016 regular unleaded, 288.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize",44145
Chevrolet Traverse 2016,4dr SUV,Women,"regular unleaded, 281.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2016 regular unleaded, 281.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize",34005
Chevrolet Traverse 2016,4dr SUV,Women,"regular unleaded, 288.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2016 regular unleaded, 288.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize",42145
Chevrolet Traverse 2016,4dr SUV,Women,"regular unleaded, 281.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2016 regular unleaded, 281.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize",28700
Chevrolet Traverse 2016,4dr SUV,Women,"regular unleaded, 281.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2016 regular unleaded, 281.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize",36505
Chevrolet Traverse 2016,4dr SUV,Women,"regular unleaded, 281.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2016 regular unleaded, 281.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize",38505
Chevrolet Traverse 2016,4dr SUV,Women,"regular unleaded, 281.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2016 regular unleaded, 281.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize",31205
Chevrolet Traverse 2016,4dr SUV,Women,"regular unleaded, 281.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2016 regular unleaded, 281.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize",36005
Chevrolet Traverse 2016,4dr SUV,Women,"regular unleaded, 281.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2016 regular unleaded, 281.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize",33205
Chevrolet Traverse 2017,4dr SUV,Women,"regular unleaded, 281.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2017 regular unleaded, 281.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize",38650
Chevrolet Traverse 2017,4dr SUV,Women,"regular unleaded, 281.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2017 regular unleaded, 281.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize",28700
Chevrolet Traverse 2017,4dr SUV,Women,"regular unleaded, 281.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2017 regular unleaded, 281.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize",34100
Chevrolet Traverse 2017,4dr SUV,Women,"regular unleaded, 281.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2017 regular unleaded, 281.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize",31300
Chevrolet Traverse 2017,4dr SUV,Women,"regular unleaded, 288.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2017 regular unleaded, 288.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize",44045
Chevrolet Traverse 2017,4dr SUV,Women,"regular unleaded, 281.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2017 regular unleaded, 281.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize",33300
Chevrolet Traverse 2017,4dr SUV,Women,"regular unleaded, 281.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2017 regular unleaded, 281.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize",36100
Chevrolet Traverse 2017,4dr SUV,Women,"regular unleaded, 281.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2017 regular unleaded, 281.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize",36650
Chevrolet Traverse 2017,4dr SUV,Women,"regular unleaded, 288.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize","Women 4dr SUV Chevrolet Traverse 2017 regular unleaded, 288.0 HP, AUTOMATIC, front wheel drive, Crossover, Midsize",42045
Chevrolet Trax 2015,4dr SUV,Women,"regular unleaded, 138.0 HP, AUTOMATIC, front wheel drive, Crossover, Compact","Women 4dr SUV Chevrolet Trax 2015 regular unleaded, 138.0 HP, AUTOMATIC, front wheel drive, Crossover, Compact",25030
Chevrolet Trax 2015,4dr SUV,Women,"regular unleaded, 138.0 HP, AUTOMATIC, all wheel drive, Crossover, Compact","Women 4dr SUV Chevrolet Trax 2015 regular unleaded, 138.0 HP, AUTOMATIC, all wheel drive, Crossover, Compact",26530
Chevrolet Trax 2015,4dr SUV,Women,"regular unleaded, 138.0 HP, AUTOMATIC, all wheel drive, Crossover, Compact","Women 4dr SUV Chevrolet Trax 2015 regular unleaded, 138.0 HP, AUTOMATIC, all wheel drive, Crossover, Compact",23945
Chevrolet Trax 2015,4dr SUV,Women,"regular unleaded, 138.0 HP, AUTOMATIC, front wheel drive, Crossover, Compact","Women 4dr SUV Chevrolet Trax 2015 regular unleaded, 138.0 HP, AUTOMATIC, front wheel drive, Crossover, Compact",20120
Chevrolet Trax 2015,4dr SUV,Women,"regular unleaded, 138.0 HP, AUTOMATIC, all wheel drive, Crossover, Compact","Women 4dr SUV Chevrolet Trax 2015 regular unleaded, 138.0 HP, AUTOMATIC, all wheel drive, Crossover, Compact",21620
Chevrolet Trax 2015,4dr SUV,Women,"regular unleaded, 138.0 HP, AUTOMATIC, front wheel drive, Crossover, Compact","Women 4dr SUV Chevrolet Trax 2015 regular unleaded, 138.0 HP, AUTOMATIC, front wheel drive, Crossover, Compact",22445
Chevrolet Trax 2015,4dr SUV,Women,"regular unleaded, 138.0 HP, AUTOMATIC, front wheel drive, Crossover, Compact","Women 4dr SUV Chevrolet Trax 2015 regular unleaded, 138.0 HP, AUTOMATIC, front wheel drive, Crossover, Compact",20040
Chevrolet Trax 2015,4dr SUV,Women,"regular unleaded, 138.0 HP, AUTOMATIC, all wheel drive, Crossover, Compact","Women 4dr SUV Chevrolet Trax 2015 regular unleaded, 138.0 HP, AUTOMATIC, all wheel drive, Crossover, Compact",21540
Chevrolet Trax 2016,4dr SUV,Women,"regular unleaded, 138.0 HP, AUTOMATIC, all wheel drive, Crossover, Compact","Women 4dr SUV Chevrolet Trax 2016 regular unleaded, 138.0 HP, AUTOMATIC, all wheel drive, Crossover, Compact",24145
Chevrolet Trax 2016,4dr SUV,Women,"regular unleaded, 138.0 HP, AUTOMATIC, all wheel drive, Crossover, Compact","Women 4dr SUV Chevrolet Trax 2016 regular unleaded, 138.0 HP, AUTOMATIC, all wheel drive, Crossover, Compact",21800
Chevrolet Trax 2016,4dr SUV,Women,"regular unleaded, 138.0 HP, AUTOMATIC, front wheel drive, Crossover, Compact","Women 4dr SUV Chevrolet Trax 2016 regular unleaded, 138.0 HP, AUTOMATIC, front wheel drive, Crossover, Compact",25230
Chevrolet Trax 2016,4dr SUV,Women,"regular unleaded, 138.0 HP, AUTOMATIC, all wheel drive, Crossover, Compact","Women 4dr SUV Chevrolet Trax 2016 regular unleaded, 138.0 HP, AUTOMATIC, all wheel drive, Crossover, Compact",26730
Chevrolet Trax 2016,4dr SUV,Women,"regular unleaded, 138.0 HP, AUTOMATIC, front wheel drive, Crossover, Compact","Women 4dr SUV Chevrolet Trax 2016 regular unleaded, 138.0 HP, AUTOMATIC, front wheel drive, Crossover, Compact",20300
Chevrolet Trax 2016,4dr SUV,Women,"regular unleaded, 138.0 HP, AUTOMATIC, front wheel drive, Crossover, Compact","Women 4dr SUV Chevrolet Trax 2016 regular unleaded, 138.0 HP, AUTOMATIC, front wheel drive, Crossover, Compact",22645
Chevrolet Trax 2017,4dr SUV,Women,"regular unleaded, 138.0 HP, AUTOMATIC, all wheel drive, Crossover, Compact","Women 4dr SUV Chevrolet Trax 2017 regular unleaded, 138.0 HP, AUTOMATIC, all wheel drive, Crossover, Compact",24400
Chevrolet Trax 2017,4dr SUV,Women,"regular unleaded, 138.0 HP, AUTOMATIC, front wheel drive, Crossover, Compact","Women 4dr SUV Chevrolet Trax 2017 regular unleaded, 138.0 HP, AUTOMATIC, front wheel drive, Crossover, Compact",26100
Chevrolet Trax 2017,4dr SUV,Women,"regular unleaded, 138.0 HP, AUTOMATIC, all wheel drive, Crossover, Compact","Women 4dr SUV Chevrolet Trax 2017 regular unleaded, 138.0 HP, AUTOMATIC, all wheel drive, Crossover, Compact",27600
Chevrolet Trax 2017,4dr SUV,Women,"regular unleaded, 138.0 HP, AUTOMATIC, front wheel drive, Crossover, Compact","Women 4dr SUV Chevrolet Trax 2017 regular unleaded, 138.0 HP, AUTOMATIC, front wheel drive, Crossover, Compact",22900
Chevrolet Trax 2017,4dr SUV,Women,"regular unleaded, 138.0 HP, AUTOMATIC, all wheel drive, Crossover, Compact","Women 4dr SUV Chevrolet Trax 2017 regular unleaded, 138.0 HP, AUTOMATIC, all wheel drive, Crossover, Compact",22500
Chevrolet Trax 2017,4dr SUV,Women,"regular unleaded, 138.0 HP, AUTOMATIC, front wheel drive, Crossover, Compact","Women 4dr SUV Chevrolet Trax 2017 regular unleaded, 138.0 HP, AUTOMATIC, front wheel drive, Crossover, Compact",21000
Subaru Tribeca 2012,4dr SUV,Women,"regular unleaded, 256.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize","Women 4dr SUV Subaru Tribeca 2012 regular unleaded, 256.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize",35895
Subaru Tribeca 2012,4dr SUV,Women,"regular unleaded, 256.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize","Women 4dr SUV Subaru Tribeca 2012 regular unleaded, 256.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize",30595
Subaru Tribeca 2012,4dr SUV,Women,"regular unleaded, 256.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize","Women 4dr SUV Subaru Tribeca 2012 regular unleaded, 256.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize",32595
Subaru Tribeca 2013,4dr SUV,Women,"regular unleaded, 256.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize","Women 4dr SUV Subaru Tribeca 2013 regular unleaded, 256.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize",32595
Subaru Tribeca 2014,4dr SUV,Women,"regular unleaded, 256.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize","Women 4dr SUV Subaru Tribeca 2014 regular unleaded, 256.0 HP, AUTOMATIC, all wheel drive, Crossover, Midsize",34095
Mazda Tribute Hybrid 2008,4dr SUV,Women,"regular unleaded, 133.0 HP, AUTOMATIC, front wheel drive, Crossover,Hybrid, Compact","Women 4dr SUV Mazda Tribute Hybrid 2008 regular unleaded, 133.0 HP, AUTOMATIC, front wheel drive, Crossover,Hybrid, Compact",27995
Mazda Tribute Hybrid 2008,4dr SUV,Women,"regular unleaded, 133.0 HP, AUTOMATIC, all wheel drive, Crossover,Hybrid, Compact","Women 4dr SUV Mazda Tribute Hybrid 2008 regular unleaded, 133.0 HP, AUTOMATIC, all wheel drive, Crossover,Hybrid, Compact",27235
Mazda Tribute Hybrid 2008,4dr SUV,Women,"regular unleaded, 133.0 HP, AUTOMATIC, all wheel drive, Crossover,Hybrid, Compact","Women 4dr SUV Mazda Tribute Hybrid 2008 regular unleaded, 133.0 HP, AUTOMATIC, all wheel drive, Crossover,Hybrid, Compact",29745
